fips,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,case36,case37,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,death36,death37,total_case,total_death
47045,7.0,11.0,6.0,7.0,5.0,5.0,3.0,4.0,2.0,10.0,26.0,59.0,47.0,56.0,43.0,67.0,66.0,110.0,94.0,100.0,101.0,118.0,87.0,91.0,128.0,117.0,131.0,199.0,209.0,280.0,203.0,159.0,252.0,233.0,171.0,156.0,242.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,5.0,4.0,8.0,1.0,8.0,2.0,2.0,1.0,9.0,3.0,3883,64
47047,18.0,12.0,14.0,7.0,8.0,18.0,11.0,16.0,11.0,37.0,17.0,24.0,51.0,68.0,56.0,86.0,65.0,97.0,70.0,63.0,57.0,69.0,108.0,56.0,72.0,77.0,66.0,108.0,117.0,188.0,118.0,74.0,114.0,132.0,148.0,157.0,210.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,0.0,2.0,4.0,3.0,6.0,1.0,1.0,2.0,0.0,4.0,2900,44
47049,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,6.0,4.0,14.0,9.0,24.0,19.0,27.0,23.0,66.0,83.0,46.0,85.0,83.0,137.0,108.0,78.0,80.0,49.0,52.0,54.0,88.0,68.0,65.0,155.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,0.0,1631,27
47051,12.0,10.0,1.0,6.0,7.0,4.0,3.0,2.0,8.0,1.0,8.0,3.0,8.0,11.0,32.0,30.0,42.0,83.0,54.0,41.0,51.0,66.0,131.0,120.0,141.0,94.0,60.0,80.0,72.0,97.0,79.0,111.0,179.0,227.0,212.0,211.0,329.0,375.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0,2.0,2.0,0.0,5.0,6.0,1.0,2.0,3001,43
47053,8.0,11.0,8.0,8.0,13.0,5.0,5.0,3.0,2.0,0.0,5.0,7.0,15.0,38.0,49.0,119.0,83.0,171.0,143.0,113.0,163.0,118.0,87.0,149.0,169.0,166.0,142.0,123.0,95.0,112.0,111.0,140.0,230.0,308.0,314.0,263.0,397.0,479.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,4.0,3.0,2.0,9.0,6.0,5.0,4.0,7.0,2.0,4.0,7.0,5.0,4.0,4372,81
47055,3.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,5.0,2.0,21.0,13.0,45.0,74.0,79.0,78.0,44.0,29.0,20.0,13.0,33.0,34.0,42.0,58.0,71.0,110.0,81.0,82.0,75.0,86.0,129.0,87.0,141.0,131.0,213.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,5.0,4.0,3.0,0.0,1.0,1.0,9.0,1.0,2.0,4.0,2131,56
47057,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,3.0,6.0,3.0,14.0,14.0,15.0,27.0,66.0,32.0,22.0,26.0,26.0,20.0,21.0,35.0,30.0,41.0,46.0,54.0,86.0,46.0,91.0,50.0,87.0,135.0,103.0,174.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1522,22
47059,16.0,10.0,4.0,11.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,19.0,27.0,50.0,45.0,65.0,101.0,105.0,96.0,149.0,104.0,100.0,60.0,103.0,77.0,44.0,108.0,156.0,220.0,283.0,208.0,276.0,290.0,341.0,348.0,529.0,698.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,6.0,3.0,9.0,8.0,8.0,4.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,5.0,2.0,5.0,3.0,4657,82
47061,12.0,9.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,14.0,13.0,0.0,6.0,7.0,6.0,20.0,15.0,15.0,11.0,10.0,6.0,20.0,55.0,61.0,68.0,69.0,70.0,55.0,52.0,34.0,43.0,45.0,50.0,47.0,89.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1045,14
47063,4.0,0.0,3.0,7.0,4.0,3.0,3.0,1.0,11.0,9.0,30.0,34.0,72.0,136.0,155.0,171.0,209.0,356.0,175.0,104.0,77.0,82.0,39.0,68.0,78.0,83.0,96.0,157.0,125.0,153.0,137.0,125.0,254.0,253.0,241.0,333.0,504.0,685.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,5.0,9.0,3.0,5.0,2.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,4977,70
47065,71.0,34.0,9.0,26.0,28.0,64.0,110.0,169.0,283.0,219.0,523.0,514.0,271.0,395.0,589.0,839.0,756.0,649.0,513.0,582.0,729.0,566.0,488.0,295.0,311.0,410.0,392.0,586.0,497.0,700.0,682.0,736.0,1166.0,1355.0,1144.0,1955.0,2008.0,3027.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,4.0,6.0,3.0,2.0,3.0,4.0,6.0,5.0,3.0,12.0,4.0,5.0,6.0,6.0,2.0,5.0,1.0,6.0,3.0,6.0,6.0,11.0,18.0,17.0,39.0,22.0,23691,230
47067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,14.0,31.0,16.0,6.0,6.0,4.0,3.0,7.0,5.0,3.0,0.0,4.0,0.0,3.0,4.0,11.0,0.0,1.0,11.0,27.0,36.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282,4
47069,6.0,1.0,0.0,4.0,6.0,99.0,67.0,5.0,8.0,12.0,7.0,38.0,23.0,53.0,82.0,119.0,117.0,140.0,111.0,135.0,134.0,64.0,47.0,169.0,66.0,57.0,41.0,65.0,77.0,111.0,89.0,76.0,71.0,83.0,64.0,71.0,157.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,0.0,6.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2622,40
47071,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,8.0,8.0,22.0,36.0,20.0,16.0,69.0,88.0,112.0,68.0,43.0,87.0,93.0,103.0,84.0,82.0,76.0,69.0,68.0,111.0,101.0,72.0,51.0,86.0,107.0,86.0,125.0,164.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,2317,33
47073,9.0,13.0,5.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,7.0,11.0,30.0,45.0,56.0,117.0,147.0,89.0,89.0,36.0,26.0,21.0,35.0,65.0,49.0,94.0,102.0,131.0,111.0,98.0,178.0,174.0,200.0,247.0,349.0,495.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,7.0,5.0,3040,48
47075,2.0,11.0,0.0,5.0,6.0,3.0,3.0,0.0,2.0,3.0,2.0,5.0,21.0,29.0,27.0,61.0,57.0,130.0,97.0,131.0,92.0,51.0,61.0,49.0,53.0,69.0,83.0,80.0,47.0,93.0,66.0,54.0,82.0,102.0,53.0,75.0,141.0,155.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2000,34
47077,0.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,11.0,14.0,26.0,82.0,133.0,137.0,140.0,115.0,100.0,87.0,86.0,76.0,74.0,80.0,42.0,67.0,51.0,61.0,52.0,58.0,91.0,155.0,93.0,155.0,242.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,7.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,2529,39
47079,4.0,2.0,3.0,2.0,2.0,2.0,2.0,12.0,1.0,2.0,2.0,2.0,4.0,4.0,7.0,9.0,35.0,110.0,71.0,48.0,67.0,61.0,71.0,22.0,49.0,31.0,25.0,42.0,31.0,58.0,77.0,130.0,171.0,225.0,152.0,137.0,191.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,2073,31
47081,1.0,1.0,0.0,38.0,4.0,5.0,3.0,2.0,4.0,4.0,0.0,3.0,5.0,11.0,23.0,36.0,28.0,51.0,41.0,38.0,31.0,43.0,31.0,57.0,56.0,70.0,50.0,51.0,34.0,59.0,67.0,40.0,83.0,120.0,93.0,90.0,148.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,1644,24
47083,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,5.0,9.0,10.0,15.0,3.0,8.0,6.0,21.0,23.0,17.0,46.0,42.0,65.0,64.0,26.0,34.0,28.0,43.0,50.0,34.0,23.0,21.0,59.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,721,21
47085,3.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,7.0,12.0,21.0,11.0,29.0,20.0,19.0,11.0,17.0,8.0,24.0,25.0,27.0,39.0,47.0,51.0,52.0,31.0,45.0,62.0,53.0,78.0,77.0,97.0,135.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1018,9
47087,3.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,21.0,25.0,21.0,12.0,19.0,20.0,44.0,26.0,47.0,18.0,23.0,24.0,26.0,30.0,31.0,39.0,31.0,34.0,81.0,54.0,32.0,56.0,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,867,18
47089,6.0,8.0,2.0,1.0,5.0,4.0,0.0,1.0,1.0,1.0,14.0,18.0,30.0,36.0,55.0,74.0,88.0,136.0,79.0,88.0,41.0,97.0,102.0,115.0,49.0,68.0,92.0,113.0,101.0,112.0,98.0,80.0,177.0,194.0,183.0,267.0,306.0,396.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,13.0,3238,53
47091,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,1.0,4.0,4.0,2.0,8.0,10.0,2.0,5.0,8.0,82.0,124.0,56.0,63.0,23.0,28.0,98.0,102.0,76.0,54.0,265.0,36.0,66.0,88.0,39.0,52.0,45.0,60.0,77.0,85.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,4.0,0.0,2.0,2.0,2.0,1679,27
47093,99.0,70.0,25.0,16.0,26.0,26.0,41.0,23.0,49.0,86.0,78.0,99.0,240.0,264.0,449.0,605.0,763.0,889.0,665.0,610.0,559.0,593.0,778.0,935.0,818.0,572.0,501.0,851.0,829.0,1002.0,884.0,944.0,1265.0,1588.0,1522.0,2239.0,2855.0,3544.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,8.0,7.0,4.0,7.0,7.0,8.0,3.0,5.0,7.0,1.0,2.0,4.0,3.0,7.0,5.0,12.0,22.0,14.0,17.0,37.0,33.0,27402,236
47095,0.0,0.0,4.0,44.0,7.0,4.0,342.0,7.0,6.0,421.0,0.0,0.0,2.0,0.0,6.0,2.0,7.0,34.0,42.0,17.0,16.0,19.0,12.0,10.0,15.0,48.0,13.0,9.0,16.0,26.0,14.0,29.0,67.0,44.0,39.0,33.0,73.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1338,11
47097,2.0,6.0,5.0,3.0,5.0,5.0,18.0,7.0,5.0,4.0,1.0,10.0,28.0,44.0,37.0,64.0,69.0,107.0,69.0,75.0,57.0,93.0,25.0,128.0,61.0,55.0,55.0,97.0,119.0,169.0,90.0,70.0,253.0,131.0,83.0,102.0,117.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2441,27
47099,3.0,9.0,3.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,24.0,21.0,32.0,44.0,75.0,56.0,65.0,105.0,92.0,73.0,71.0,57.0,34.0,63.0,91.0,104.0,96.0,105.0,161.0,182.0,153.0,197.0,280.0,240.0,243.0,287.0,382.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,7.0,2.0,4.0,5.0,8.0,3834,51
47101,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,4.0,14.0,22.0,22.0,11.0,33.0,14.0,17.0,7.0,14.0,32.0,20.0,53.0,49.0,62.0,87.0,102.0,66.0,57.0,66.0,69.0,85.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1051,18
47103,5.0,3.0,1.0,3.0,2.0,2.0,0.0,10.0,0.0,7.0,12.0,5.0,3.0,11.0,23.0,46.0,49.0,69.0,30.0,58.0,41.0,24.0,41.0,71.0,61.0,43.0,38.0,59.0,65.0,99.0,91.0,108.0,178.0,163.0,192.0,224.0,442.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,4.0,7.0,3.0,2.0,2786,27
47105,13.0,3.0,5.0,4.0,12.0,2.0,9.0,83.0,12.0,25.0,28.0,34.0,18.0,32.0,52.0,62.0,109.0,140.0,82.0,74.0,63.0,77.0,30.0,58.0,72.0,73.0,84.0,140.0,117.0,99.0,99.0,90.0,168.0,156.0,155.0,217.0,346.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,3413,28
47111,7.0,16.0,8.0,6.0,7.0,14.0,23.0,16.0,39.0,41.0,13.0,29.0,74.0,159.0,145.0,102.0,62.0,73.0,24.0,8.0,13.0,23.0,44.0,26.0,35.0,48.0,44.0,69.0,84.0,72.0,66.0,82.0,140.0,128.0,100.0,114.0,144.0,234.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2332,34
47113,19.0,37.0,27.0,16.0,39.0,12.0,12.0,2.0,11.0,0.0,8.0,10.0,36.0,63.0,61.0,127.0,106.0,278.0,201.0,238.0,231.0,230.0,280.0,229.0,324.0,281.0,259.0,203.0,232.0,169.0,206.0,251.0,333.0,444.0,375.0,383.0,563.0,768.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,8.0,6.0,10.0,7.0,6.0,2.0,8.0,7.0,5.0,2.0,1.0,2.0,5.0,8.0,8.0,8.0,7.0,9.0,15.0,7063,141
47115,16.0,8.0,4.0,0.0,1.0,0.0,2.0,5.0,4.0,5.0,4.0,0.0,8.0,13.0,24.0,27.0,32.0,46.0,23.0,21.0,46.0,34.0,54.0,53.0,63.0,36.0,39.0,49.0,53.0,77.0,87.0,67.0,58.0,63.0,76.0,129.0,199.0,204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1630,22
47117,4.0,5.0,4.0,9.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,6.0,14.0,29.0,26.0,40.0,38.0,68.0,29.0,50.0,103.0,86.0,56.0,39.0,74.0,58.0,59.0,85.0,112.0,114.0,87.0,93.0,151.0,143.0,144.0,153.0,205.0,302.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,2404,27
47119,21.0,11.0,2.0,4.0,6.0,11.0,6.0,17.0,11.0,26.0,34.0,69.0,58.0,66.0,112.0,152.0,215.0,229.0,175.0,157.0,158.0,185.0,131.0,154.0,173.0,178.0,139.0,223.0,187.0,308.0,432.0,489.0,602.0,632.0,469.0,615.0,706.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,11.0,10.0,10.0,14.0,3.0,8060,94
47107,3.0,1.0,2.0,4.0,87.0,19.0,7.0,10.0,8.0,9.0,15.0,7.0,31.0,29.0,44.0,78.0,59.0,59.0,59.0,65.0,99.0,93.0,68.0,77.0,112.0,74.0,67.0,130.0,132.0,167.0,129.0,119.0,212.0,219.0,229.0,340.0,398.0,516.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,6.0,1.0,2.0,3.0,0.0,3777,60
47109,3.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,11.0,14.0,17.0,32.0,52.0,63.0,93.0,62.0,44.0,67.0,59.0,83.0,72.0,87.0,100.0,70.0,63.0,51.0,45.0,58.0,51.0,81.0,62.0,38.0,56.0,113.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1742,35
47121,2.0,1.0,0.0,2.0,4.0,13.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,6.0,9.0,19.0,30.0,8.0,11.0,19.0,29.0,12.0,25.0,16.0,10.0,8.0,20.0,22.0,31.0,32.0,33.0,32.0,51.0,34.0,53.0,119.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,810,13
47123,6.0,2.0,2.0,2.0,10.0,8.0,11.0,16.0,5.0,13.0,11.0,21.0,11.0,20.0,17.0,21.0,76.0,100.0,66.0,79.0,94.0,135.0,133.0,84.0,51.0,42.0,74.0,69.0,104.0,160.0,103.0,90.0,117.0,198.0,176.0,274.0,330.0,481.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,3212,50
47125,46.0,42.0,20.0,26.0,14.0,24.0,32.0,30.0,35.0,18.0,37.0,44.0,70.0,111.0,183.0,401.0,217.0,327.0,225.0,216.0,176.0,158.0,124.0,185.0,161.0,148.0,142.0,256.0,272.0,375.0,336.0,330.0,593.0,670.0,542.0,732.0,949.0,1449.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,8.0,4.0,3.0,8.0,4.0,1.0,2.0,2.0,3.0,4.0,6.0,2.0,12.0,5.0,3.0,4.0,12.0,7.0,9716,106
47127,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,9.0,7.0,7.0,8.0,18.0,11.0,10.0,10.0,24.0,9.0,20.0,30.0,14.0,27.0,23.0,26.0,21.0,13.0,30.0,32.0,35.0,28.0,55.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,583,4
47129,4.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,9.0,11.0,25.0,42.0,22.0,36.0,29.0,56.0,20.0,21.0,15.0,16.0,27.0,39.0,36.0,27.0,22.0,73.0,82.0,91.0,99.0,165.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1262,11
47131,2.0,5.0,2.0,3.0,3.0,1.0,1.0,7.0,6.0,22.0,4.0,15.0,16.0,25.0,7.0,45.0,81.0,174.0,127.0,107.0,82.0,74.0,108.0,54.0,95.0,105.0,124.0,175.0,141.0,130.0,142.0,127.0,207.0,249.0,193.0,152.0,236.0,268.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,4.0,6.0,4.0,4.0,8.0,7.0,5.0,6.0,5.0,3315,66
